Restaurant ID;Restaurant Name;Country;City;Address;Locality Verbose;Longitude;Latitude;Cuisines;Currency;Has Table booking;Has Online delivery;Is delivering now;Switch to order menu;Price range;Aggregate rating;Rating color;Rating text;Votes;Nummber of dishes in cuisines;Average cost of two in USD
7297;Aggarwal Sweets;India;New Delhi;A 93, Gurudwara Road, Mohan Garden, Near Metro Pillar 746, Uttam Nagar, New Delhi;Uttam Nagar, New Delhi;77.0409828;28.6203298;Mithai;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;5;1;1.166
9108;Aggarwal Sweets;India;New Delhi;154, Kakrola Housing Complex, Dwarka Mod, Uttam Nagar, New Delhi;Uttam Nagar, New Delhi;77.0302045;28.6187806;Mithai, Street Food, North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;3;3;2.332
9886;Aggarwal Sweets;India;New Delhi;2, C Block Market, East of Kailash, New Delhi;East of Kailash, New Delhi;77.25664444;28.55948889;Mithai;Indian Rupees(Rs.);0;0;0;0;1;2.7;2.95;2;10;1;1.166
301767;Aggarwal Sweets;India;New Delhi;WZ-22A, Mukherjee Park, Chaukhandi Road, Tilak Nagar, New Delhi;Tilak Nagar, New Delhi;77.0994142;28.6419765;Street Food, Desserts;Indian Rupees(Rs.);0;0;0;0;1;2.7;2.95;2;11;2;2.915
308845;Aggarwal Sweets;India;New Delhi;A 15, Ganesh Nagar Complex, Pandav Nagar, New Delhi;Pandav Nagar, New Delhi;77.2853799;28.619105;Street Food;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;5;1;2.915
313127;Aggarwal Sweets;India;New Delhi;Shop 3, R K Puram, New Delhi;R K Puram, New Delhi;77.181991;28.5647404;South Indian, Chinese, Mithai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;3;2.332
18228878;Aggarwal Sweets;India;New Delhi;23-A/1, Main Road, Indra Park, Palam Colony, Palam, New Delhi;Palam, New Delhi;77.0976348;28.5955838;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;3.498
18358668;Aggarwal Sweets;India;New Delhi;A-199, Gujranwala Town, New Delhi;Gujranwala Town, New Delhi;77.1836813;28.7006314;Street Food, Chinese;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;2;2.332
18420697;Aggarwal Sweets;India;New Delhi;Shop no. 1,Near Dharamshila Hospital, Main Road Vasundhara Enclave, Vasundhara Enclave, New Delhi;Vasundhara Enclave, New Delhi;77.3143328;28.6017649;Desserts;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;1.749
18423872;Aggarwal Sweets;India;New Delhi;A16, West Jyotmii Nagar, Shahdara, New Delhi;Shahdara, New Delhi;77.28979267;28.68933208;Mithai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;1.749
18424615;Aggarwal Sweets;India;New Delhi;Munirka Shopping Complex, Behind Multilevel Parking, Munirka, New Delhi;Munirka, New Delhi;77.1751965;28.5555979;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;2;1.166
18424648;Aggarwal Sweets;India;New Delhi;B 80, Shree Anand Bhawan, Vasundhara Enclave, New Delhi;Vasundhara Enclave, New Delhi;77.30720289;28.59080159;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;1.166
18425758;Aggarwal Sweets;India;New Delhi;Shop 1, Main Rama Market, Munirka, New Delhi;Munirka, New Delhi;77.1708462;28.5588962;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;2;2;1.749
18489541;Aggarwal Sweets;India;New Delhi;Main Market, Ghitorni, MG Road, New Delhi;MG Road, New Delhi;77.1459577;28.493198;Mithai, South Indian, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;3;2.915
301932;Aggarwal Sweets & Bakers;India;New Delhi;Ring Road, Naraina, New Delhi;Naraina, New Delhi;77.1357642;28.6223499;Desserts, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;2;2.332
5927;Aggarwal Sweets & Restaurant;India;Gurgaon;B-89, Vyaapar Kendra, Palam Vihar, Gurgaon;Vyapar Kendra, Palam Vihar, Gurgaon;77.0311238;28.5088417;Mithai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;1.166
7353;Aggarwal Sweets & Restaurant;India;New Delhi;NH 8, Near Radission Hotel, Mahipalpur, New Delhi;Mahipalpur, New Delhi;77.1231232;28.5454809;North Indian, Mithai, South Indian, Street Food, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;2.7;2.95;2;11;5;4.664
9233;Aggarwal Sweets And Caterers;India;Faridabad;Anangpur Dairy, Devi Sahay Market, Near, Sector 37, Faridabad;Sector 37, Faridabad;77.3066403;28.48420819;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;2;1.166
8026;Aggarwal Sweets Centre;India;Faridabad;HR 1B, Pul Pehladpur, Main Suraj Kund Road, Suraj Kund, Faridabad;Suraj Kund, Faridabad;77.2899232;28.4997177;Mithai, Street Food, Chinese;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;4;3;1.166
18231755;Aggarwal Sweets Centre;India;New Delhi;23/A, Main Road, Indira Park, Palam, New Delhi;Palam, New Delhi;77.0818086;28.5990759;Mithai, Street Food, North Indian, South Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;4;2.332
304809;Aggarwal Sweets Corner;India;New Delhi;E-2 Block, Near Park Mandir Marg, Sultanpuri, Nangloi, New Delhi;Nangloi, New Delhi;77.08195768;28.69273348;Mithai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;1.166
7401;Aggarwal Sweets India;India;New Delhi;17/10, Main Market Road, Near Gol Chakkar, Old Rajinder Nagar, New Delhi;Rajinder Nagar, New Delhi;77.1836668;28.6392121;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;2.4;2.1;1;52;2;2.332
302793;Aggarwal Sweets India;India;New Delhi;1666/1, Govindpuri Extension, Kalkaji, New Delhi;Kalkaji, New Delhi;77.26001167;28.53451667;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;9;2;1.166
304487;Aggarwal Sweets India;India;Noida;Upper Ground 17, Singhal Tower, Near, Sector 58, Noida;Sector 58, Noida;77.35318667;28.61007;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;1.749
18277177;Aggarwal's Bikaner Mishthan Bhandar;India;Faridabad;Anangpur Chowk, Opposite Omaxe Tower, Sector 43, Faridabad;Sector 43, Faridabad;77.2847783;28.46117;Mithai, South Indian, Chinese, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;4;1.166
9985;Aggarwal's Sweets;India;New Delhi;5, CSC Market, Pocket 8, Kalkaji Extension, Kalkaji, New Delhi;Kalkaji, New Delhi;77.263331;28.52576;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;7;2;1.749
7580;Aggarwal's Sweets Paradise;India;New Delhi;G-3, H/1, Alaknanda Shopping Complex, Alaknanda, New Delhi;Alaknanda, New Delhi;77.2542078;28.52497428;Mithai, North Indian, South Indian, Street Food;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;8;4;4.664
9993;Aggarwal's Sweets Paradise;India;New Delhi;16, CSC, Pocket A-8, DDA Market, Kalkaji Extension, Kalkaji, New Delhi;Kalkaji, New Delhi;77.26306513;28.52530273;Mithai, North Indian, South Indian, Street Food;Indian Rupees(Rs.);0;0;0;0;1;2.7;2.95;2;16;4;3.498
2768;Agni - The Park;India;New Delhi;The Park, 15, Parliament Street, Connaught Place, New Delhi;The Park, Connaught Place, New Delhi;77.21734352;28.62098574;Mughlai, Italian, Finger Food, Middle Eastern;Indian Rupees(Rs.);1;0;0;0;4;3.3;2.95;2;199;4;34.980000000000004
18398616;Aha Bites;India;Gurgaon;Shop 19, Baba Chitru Complex, Sector 52, Near, Ardee City, Gurgaon;Ardee City, Gurgaon;77.0898569;28.4308575;Fast Food, North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;3.498
18383442;Ahaar Udyan;India;Noida;C-135, Sector 2, Noida;Sector 2, Noida;77.3134615;28.5833336;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;4.664
3383;Ahad Sons Restaurant;India;New Delhi;3-A, Behind Mother Dairy, Uday Park, New Delhi;Uday Park, New Delhi;77.2182605;28.5607572;Kashmiri;Indian Rupees(Rs.);0;0;0;0;2;3.4;2.95;2;104;1;8.745000000000001
309654;Ahata;India;Faridabad;Huda Market, Sector 31, Faridabad;Sector 31, Faridabad;77.31723889;28.44589444;North Indian;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;1;1;5.83
18424173;Ahmed's;India;Noida;Main Market, Near ICICI Bank, Sector 110, Noida;Sector 110, Noida;77.38754611;28.5337414;Mughlai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;2.332
18204507;Ahuja Milk Bhandar;India;Amritsar;Dhab Khatikan, Near Hindu College, Hathi Gate, Amritsar;Hathi Gate, Amritsar;0.0;0.0;Beverages;Indian Rupees(Rs.);0;0;0;0;1;4.0;4.25;4;52;1;1.166
311614;Aim Cafe And Restaurant;India;Noida;Shop FF 5, 2nd Floor, NRI City Centre, Near Pari Chowk, Greater Noida, Noida;Greater Noida, Noida;77.5111213;28.4632797;Japanese, Sushi;Indian Rupees(Rs.);1;0;0;0;3;3.3;2.95;2;19;2;13.992
7691;Aim Delhi Cafe;India;New Delhi;1611, Outram Lane, Kingsway Camp, Delhi University-GTB Nagar, New Delhi;Delhi University-GTB Nagar, New Delhi;77.208764;28.7012381;Cafe;Indian Rupees(Rs.);0;0;0;0;1;3.4;2.95;2;69;1;4.664
301461;Airborne;India;Noida;Hotel Golf View, 14/1, Opposite Botanical Garden Metro Station, Sector 37, Noida;Hotel Golf View, Sector 37, Noida, Noida;77.3387521;28.5637524;North Indian, Chinese, Continental, Mughlai;Indian Rupees(Rs.);1;0;0;0;4;0.0;0.0;0;0;4;23.32
312027;Ajeet Fast Food Corner;India;New Delhi;D-85, Tagore Garden Extension, New Delhi, Tagore Garden, New Delhi;Tagore Garden, New Delhi;77.1124055;28.6499613;Fast Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;4.081
18378807;AK Your Food;India;Gurgaon;Shop 4, B Block, Gate 2, Sector 52, South City 2, Gurgaon;South City 2, Gurgaon;77.0810496;28.4406267;North Indian;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;1;6.996
763;Aka Saka;India;New Delhi;28, Main Market, Defence Colony, New Delhi;Defence Colony, New Delhi;77.2304115;28.5730331;Chinese, Japanese;Indian Rupees(Rs.);1;0;0;0;3;3.3;2.95;2;176;2;13.992
3183;Akash Deep;India;New Delhi;3627, 1st Floor, Golcha Cinema Corner, Daryaganj, New Delhi;Daryaganj, New Delhi;77.2403806;28.6442398;North Indian, South Indian, Chinese, Fast Food;Indian Rupees(Rs.);0;0;0;0;2;2.8;2.95;2;28;4;6.996
6800263;Akbars;UK;Manchester;73-83 Liverpool Road, Spinningfields, Manchester M3 4NQ;Spinningfields, Manchester;-2.254833333;53.4765;Indian;Pounds(ï¿½ï¿½);0;0;0;0;2;4.2;4.25;4;383;1;37.266
1600067;Al Arabian Express;India;Nashik;Near Big Bazar, College Road, Nashik;College Road, Nashik;73.76504313;20.0037341;Mughlai;Indian Rupees(Rs.);0;0;0;0;3;3.7;3.7;3;162;1;5.83
5869;Al Bake;India;New Delhi;32, Food Court, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi;Living Style Mall, Jasola, New Delhi;77.2969779;28.5411661;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;2;2.5;2.95;2;66;2;6.996
7167;Al Bake;India;New Delhi;22/2, PVR Anupam Complex, Community Centre, Saket, New Delhi;PVR Anupam Complex, New Delhi;77.2069673;28.5233797;Lebanese, Chinese;Indian Rupees(Rs.);0;0;0;0;2;3.2;2.95;2;159;2;5.83
307344;Al Bake;India;New Delhi;Shop 22, E Block Market, Greater Kailash (GK) 2, New Delhi;Greater Kailash (GK) 2, New Delhi;77.238998;28.5378735;Lebanese, Chinese, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;2.4;2.1;1;30;3;3.498
310408;Al Bake;India;New Delhi;Shop 7, 57, Manjusha Building, Nehru Place, New Delhi;Nehru Place, New Delhi;77.252055;28.5489159;North Indian, Mughlai;Indian Rupees(Rs.);0;0;0;0;1;2.7;2.95;2;38;2;4.664
18279437;Al Bake;India;Noida;Shop 5, Godavari Complex, Sector 37, Noida;Sector 37, Noida;77.3403587;28.5654172;Fast Food, Chinese;Indian Rupees(Rs.);0;1;0;0;1;3.7;3.7;3;72;2;5.247
18383469;Al Bake;India;Faridabad;SCF 58, Ground Floor, Sector 15, Faridabad;Sector 15, Faridabad;77.3229299;28.395009;North Indian, Chinese;Indian Rupees(Rs.);0;1;0;0;2;3.2;2.95;2;31;2;6.996
18430872;Al Changezi;India;New Delhi;Main Shivaji Road, Tegore Garden, Tagore Garden, New Delhi;Tagore Garden, New Delhi;77.1156171;28.6538763;Mughlai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;2.915
18435789;Al Fanoos;India;Gurgaon;VPO Jharsa, Sector 39, Gurgaon;Sector 39, Gurgaon;77.0452895;28.4392847;Afghani, North Indian;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;2;10.494
18381236;Al Forno by Aishwarya;India;New Delhi;Gulmohar Park, Hauz Khas, New Delhi;Hauz Khas, New Delhi;0.0;0.0;Bakery, Desserts;Indian Rupees(Rs.);0;0;0;0;2;3.4;2.95;2;17;2;9.328
307713;Al Haj Bakery;India;New Delhi;5080, Ballimaran Road, Katra Nawab, Chandni Chowk, New Delhi;Chandni Chowk, New Delhi;77.2278068;28.6545089;Bakery;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;9;1;1.749
18492061;Al Hayat Bakers;India;New Delhi;Shop 14, Main Road, Zakir Nagar, New Delhi;Zakir Nagar, New Delhi;77.27884457;28.56720015;Bakery;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;2.332
993;Al Jawahar;India;New Delhi;8, Jama Masjid - Matia Mahal Road, Matia Mahal, Opposite Gate 1, Jama Masjid, New Delhi;Jama Masjid, New Delhi;77.2327023;28.6496214;Mughlai, North Indian;Indian Rupees(Rs.);0;0;0;0;2;3.8;3.7;3;1585;2;6.996
2064;Al Kabab;India;Gurgaon;9, Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon;MGF Metropolitan Mall, MG Road, Gurgaon;77.0803248;28.4803301;North Indian, Mughlai;Indian Rupees(Rs.);0;1;0;0;2;2.7;2.95;2;67;2;9.328
823;Al Kuresh;India;New Delhi;7, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi;Chanakyapuri, New Delhi;77.1918744;28.5841464;Chinese, North Indian;Indian Rupees(Rs.);0;1;0;0;2;3.3;2.95;2;85;2;9.911
4673;AL Maroosh;India;New Delhi;E/76, West Vinod Nagar, IP Extension, New Delhi;IP Extension, New Delhi;77.2933535;28.6221018;North Indian, Mughlai, Chinese;Indian Rupees(Rs.);0;0;0;0;2;2.8;2.95;2;20;3;5.83
18425178;Al Meraj Chicken Shop;India;New Delhi;249, Rama Market, Munirka Village, Munirka, New Delhi;Munirka, New Delhi;77.1707986;28.5587394;Awadhi, Mughlai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;1.166
18412898;Al Mughal;India;New Delhi;57/5, Manjusha Building, Nehru Place, New Delhi;Nehru Place, New Delhi;77.2521897;28.5487046;Mughlai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;2;1;2.915
5600960;Al Mukhtar Bakery;UAE;Sharjah;Near Safeer Mall, Al Nahda, Sharjah;Al Nahda, Sharjah;55.37728127;25.3084117;Bakery, Arabian, Middle Eastern;Emirati Diram(AED);0;0;0;0;2;4.2;4.25;4;142;3;13.61
18396684;Al Naseem Foods Shawarma;India;New Delhi;6330, Main Road, Bara Hindu Rao, Karol Bagh, New Delhi;Karol Bagh, New Delhi;77.2;28.66;Fast Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;2.332
18446423;Al Noor Foods;India;New Delhi;23, J-Block, Ashok Vihar Phase 1, New Delhi;Ashok Vihar Phase 1, New Delhi;77.1731402;28.6870353;North Indian, Mughlai;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;2;5.83
7548;Al Quresh;India;New Delhi;160, South Moti Bagh Market, Moti Bagh, New Delhi;Moti Bagh, New Delhi;77.1702647;28.5799748;North Indian, Mughlai;Indian Rupees(Rs.);0;0;0;0;2;3.6;3.7;3;62;2;6.996
5451;Al Saad Foods;India;New Delhi;Shop 13, Rajdhani D.D.A. Market, Near Badi Masjid, Turkman Gate, Daryaganj, New Delhi;Daryaganj, New Delhi;77.2321629;28.6433222;North Indian, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;3.2;2.95;2;12;2;4.664
312693;Al Yousuf;India;New Delhi;5187, Ballimaran, Chandni Chowk, New Delhi;Chandni Chowk, New Delhi;77.2254715;28.6551819;Mughlai;Indian Rupees(Rs.);0;0;0;0;1;3.7;3.7;3;30;1;2.332
309680;Al Zaika;India;New Delhi;1/9C, Main Road, Taimoor Nagar, New Friends Colony, New Delhi;New Friends Colony, New Delhi;77.26652149;28.57086609;North Indian, Mughlai;Indian Rupees(Rs.);0;0;0;0;2;2.9;2.95;2;8;2;8.162
18350159;Al Zaika;India;New Delhi;F-341, Lado Sarai, Mehrauli, New Delhi;Mehrauli, New Delhi;77.1912358;28.5244983;Mughlai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;3.498
3814;Al Zaitoon;India;New Delhi;Food Court, FC-2/A, 2nd Floor, DLF Place Mall, Saket, New Delhi;DLF Place Mall, Saket, New Delhi;77.21593738;28.52888088;Lebanese, Mediterranean, Arabian;Indian Rupees(Rs.);0;1;0;0;2;3.5;3.7;3;246;3;9.911
18355117;Al- Laziz;India;New Delhi;252, Nazar Singh Place,Sant Nagar, East of Kailash, New Delhi;East of Kailash, New Delhi;77.24972282;28.55566852;Mughlai;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;1;5.83
18355119;Al- Sheikh;India;New Delhi;Community Center, East of Kailash, New Delhi;East of Kailash, New Delhi;77.24579573;28.55838722;Afghani, Mughlai, Chinese;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;2;3;5.83
18344518;Al-Aayat Mughlai Biryani;India;Noida;NH-24, Lok Priya Vihar, Khoda Colony, Sector 62-A, Near, Sector 62, Noida;Sector 62, Noida;77.35400308;28.61044692;Biryani;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;1.166
306801;Al-Arabi Restaurant;India;New Delhi;5th Floor, Plot 61, Drishay Palace, Near K2 Gas Office, Janta Flat, Sarita Vihar, New Delhi;Sarita Vihar, New Delhi;77.300312;28.53354;Arabian, North Indian;Indian Rupees(Rs.);0;0;0;0;2;2.9;2.95;2;7;2;6.996
18273623;Al-Bawarchi;India;New Delhi;33, Ground Floor, Living Style Mall, Jasola, New Delhi;Living Style Mall, Jasola, New Delhi;77.2970442;28.5413659;North Indian, Mughlai, Chinese;Indian Rupees(Rs.);0;0;0;0;2;3.1;2.95;2;15;3;7.579
18416845;Al-Karim;India;New Delhi;L-1, Mahipalpur, New Delhi;Mahipalpur, New Delhi;77.1254605;28.5459741;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;4.081
18349925;Al-Kausar's;India;New Delhi;K-65, Chinar Apartment, Jamia Nagar, Near Zakir Nagar, New Delhi;Zakir Nagar, New Delhi;0.0;0.0;Chinese;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;2.332
9891;Al-Malik;India;New Delhi;187-A, G K House, Sant Nagar, East of Kailash, New Delhi;East of Kailash, New Delhi;77.25142501;28.55597567;North Indian, Mughlai, Chinese;Indian Rupees(Rs.);0;0;0;0;2;3.2;2.95;2;21;3;6.996
18492050;Al-Malik Chicken Point;India;New Delhi;86, Zamrudpur, Auto Complex Road, Kailash Colony, New Delhi;Kailash Colony, New Delhi;77.2360071;28.5563436;North Indian, Mughlai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;2;4.664
18261688;Al-Nawab;India;New Delhi;Jagat Cinema, Urdu Bazaar, Jama Masjid, New Delhi;Jama Masjid, New Delhi;77.2362096;28.6498224;Mughlai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;3.498
18466981;Al-raaya;India;New Delhi;5B/1, Court Lane, Civil Lines, New Delhi;Civil Lines, New Delhi;77.220848;28.671114;Mughlai, North Indian;Indian Rupees(Rs.);0;1;0;0;2;3.1;2.95;2;6;2;6.996
18294237;Al-Rihan;India;New Delhi;Shop 10, Krishna Market, Lajpat Nagar 1, New Delhi;Lajpat Nagar 1, New Delhi;77.24159539;28.57591488;Mughlai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;2.915
6283;Al-Sameer;India;New Delhi;39 & 40, Arakashan Road, Paharganj, New Delhi;Paharganj, New Delhi;77.21546111;28.64599167;North Indian, Mughlai;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;5;2;4.664
18429395;Al-Swad;India;Noida;GH-18, Tradex Tower-2, Alpha 1 Commercial Belt, Greater Noida, Noida;Greater Noida, Noida;77.5142421;28.4725268;North Indian, Chinese;Indian Rupees(Rs.);0;1;0;0;1;2.5;2.95;2;6;2;4.664
18435811;Al-Taj Shamim Chicken Point;India;New Delhi;A -1/5, Main Loni Road, Jyoti Colony, Shahdara, New Delhi;Shahdara, New Delhi;77.2919802;28.6874311;Mughlai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;2.915
18484423;Al'frank Cookies;Singapore;Singapore;12 Haji Lane 189205;Haji Lane, Rochor, Singapore;103.859422;1.300404333;Bakery;Dollar($);0;0;0;0;2;4.2;4.25;4;29;1;20.0
302103;Alag Khana Khazana;India;New Delhi;Guru Ram Das Marg, Tilak Nagar, New Delhi;Tilak Nagar, New Delhi;77.0862978;28.6389981;North Indian, Mughlai;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;5;2;5.247
18486867;Alam Biryani;India;New Delhi;Outside Tamil Sangam Building, R K Puram, New Delhi;R K Puram, New Delhi;77.1784594;28.5642458;Biryani;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;1.166
18492065;Alam Biryani Center;India;New Delhi;Street 18, Zakir Nagar, New Delhi;Zakir Nagar, New Delhi;77.27966331;28.56771457;Biryani;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;2.332
18441760;Alam Muradabadi & Hyderabadi Biryani;India;Noida;Near Wine Shop, Main Road, Sector 22, Noida;Sector 22, Noida;77.3431349;28.5954289;Mughlai, Biryani;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;2;5.83
309152;Alam Muradabadi Chicken Biryani;India;New Delhi;Main IGNOU Road, Saket, New Delhi;Saket, New Delhi;77.2011051;28.5089203;North Indian, Biryani;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;5;2;2.915
2228;Alaturka;India;New Delhi;G-64, Ground Floor, Select Citywalk Mall, Saket, New Delhi;Select Citywalk Mall, Saket, New Delhi;77.21908394;28.52912861;Turkish;Indian Rupees(Rs.);0;1;0;0;2;3.4;2.95;2;202;1;6.996
7249;Alaturka;India;New Delhi;Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi;Ambience Mall, Vasant Kunj, New Delhi;77.1549849;28.541562;Turkish;Indian Rupees(Rs.);0;1;0;0;2;2.5;2.95;2;100;1;6.996
311623;Alcoholic Lounge & Bar;India;New Delhi;Level 1, Fun Cinemas, North Square Mall, Netaji Subhash Place, New Delhi;Netaji Subhash Place, New Delhi;77.1483815;28.6916888;Finger Food;Indian Rupees(Rs.);1;0;0;0;3;2.8;2.95;2;21;1;20.988
3464;Alfa Kathi Rolls;India;New Delhi;Shop 8, Opposite HDFC ATM, Satyaniketan Market, Satyaniketan, New Delhi;Satyaniketan, New Delhi;77.1687579;28.5875672;Fast Food;Indian Rupees(Rs.);0;0;0;0;1;2.6;2.95;2;23;1;2.915
900111;Ali Baba & 41 Dishes;India;Kochi;Main Avenue, Opposite South Indian Bank, Panampilly Nagar, Kochi;Panampilly Nagar, Kochi;76.29610556;9.959777778;Kerala, South Indian, Chinese, Biryani;Indian Rupees(Rs.);0;0;0;0;1;3.5;3.7;3;348;4;4.664
310063;Ali Baba Caves;India;Noida;1st Floor, Ansal Plaza Mall, Pari Chowk, Greater Noida, Noida;Ansal Plaza Mall, Greater Noida, Noida;77.5281286;28.4581066;Cafe, Chinese;Indian Rupees(Rs.);0;0;0;0;2;3.1;2.95;2;15;2;5.83
1054;Alkakori;India;New Delhi;Crossing North Avenue Road, Punjabi Bagh West, Punjabi Bagh, New Delhi;Punjabi Bagh, New Delhi;77.12789018;28.66642175;North Indian, Mughlai;Indian Rupees(Rs.);0;1;0;0;2;3.6;3.7;3;198;2;9.911
3381;Alkakori Alkauser;India;New Delhi;30, Vasant Place Market, Near Malai Temple, R K Puram, New Delhi;R K Puram, New Delhi;77.1672392;28.5651411;Mughlai, North Indian;Indian Rupees(Rs.);0;1;0;0;2;3.7;3.7;3;629;2;9.328
308051;Alkauser;India;New Delhi;2/64, Opposite BSES Office, Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi;Rajinder Nagar, New Delhi;77.1843283;28.6360505;North Indian, Mughlai;Indian Rupees(Rs.);0;1;0;0;2;3.4;2.95;2;58;2;9.911
313311;All About Food;India;New Delhi;B-70, Opposite Saket City Hospital, Saket, New Delhi;Saket, New Delhi;77.213402;28.524625;Chinese, Asian, Mediterranean, Continental;Indian Rupees(Rs.);0;1;0;0;2;3.9;3.7;3;305;4;8.745000000000001
18424902;All About Food;India;New Delhi;E 137 , Gautam Nagar, Hauz Khas, New Delhi;Hauz Khas, New Delhi;77.2093815;28.5605085;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;1.166
18455557;All Day 99;India;New Delhi;48, Krishna Market, Lajpat Nagar 1, New Delhi;Lajpat Nagar 1, New Delhi;77.2377796;28.575746;North Indian, Chinese, South Indian;Indian Rupees(Rs.);0;1;0;0;1;0.0;0.0;0;3;3;2.915
305684;All Things Yummy;India;New Delhi;2nd Floor, C Block, South Extension 2, New Delhi  Delhi;South Extension 2, New Delhi;77.219739;28.566755;Bakery, Desserts;Indian Rupees(Rs.);0;1;0;0;1;3.8;3.7;3;68;2;4.081
18450874;All Time Cafe;India;Gurgaon;Plot 26, Saraswati Kunj, Opposite Alchemist Hospital, Golf Course Road, Gurgaon;Golf Course Road, Gurgaon;77.1039229;28.4393747;North Indian, Chinese, Thai;Indian Rupees(Rs.);0;0;0;0;2;3.6;3.7;3;32;3;5.83
18243997;Alley's Urbane Cafe;India;Noida;Main Road, Opposite Pathways Noida, Near PNB, Sector 104, Near Sector 110, Noida;Sector 110, Noida;77.36543566;28.5391348;Cafe, Italian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;3.2;2.95;2;33;3;4.664
